Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
511361,VISHWAFIN,Vishwamitra Financial Services Limited,Active,P ,10.00,INE002I01011,Finance (including NBFCs),Equity
511367,MEGLON,MEGLON INFRA-REAL (INDIA) LTD.,Active,XD,10.00,INE218B01018,Finance (including NBFCs),Equity
511377,MEHIF,MEHTA INTEGRATED FINANCE LTD.,Active,T ,10.00,INE240B01012,Finance (including NBFCs),Equity
511389,VIDEOIND,VIDEOCON INDUSTRIES LTD.,Active,A ,10.00,INE703A01011,Consumer Electronics,Equity
511391,INTRGLB,INTER GLOBE FINANCE LTD.,Active,T ,10.00,INE661M01016,Finance (including NBFCs),Equity
511393,DFLINFRA,DFL INFRASTRUCTURE FINANCE LTD.,Active,XD,10.00,INE071C01019,Finance (including NBFCs),Equity
511395,BALATECGL,BALA TECHNO GLOBAL LTD.,Active,Z ,1.00,INE652B01026,Comm.Trading  &amp; Distribution,Equity
511401,MUNOTHI,MUNOTH INVESTMENTS LTD.,Active,XD,10.00,INE410E01015,Other Financial Services,Equity
511411,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Active,B ,10.00,INE472C01027,Construction &amp; Engineering,Equity
511413,CREST,CREST VENTURES LIMITED,Active,B ,10.00,INE559D01011,Misc.Commercial Services,Equity
511427,ATNINTER,ATN INTERNATIONAL LTD.,Active,B ,4.00,INE803A01027,Movies &amp; Entertainment,Equity
511431,VAKRANGEE,Vakrangee Limited-$,Active,A ,1.00,INE051B01021,Specialty Retail,Equity
511451,DHARFIN,DHARANI FINANCE LTD.,Active,T ,10.00,INE899D01011,Finance (including NBFCs),Equity
511473,INDBANK,INDBANK MERCHANT BANKING SERVICES LTD.,Active,B ,10.00,INE841B01017,Other Financial Services,Equity
511493,VCKCAP,VCK CAPITAL MARKET SERVICES LTD.,Active,XT,10.00,INE488C01015,Finance (including NBFCs),Equity
511501,BHARAT,BHARAT BHUSHAN SHARE &amp; COMMODITY BROKERS LTD.,Active,XD,10.00,INE900A01013,Other Financial Services,Equity
511505,CAPITALT,CAPITAL TRUST LTD.,Active,XC,10.00,INE707C01018,Finance (including NBFCs),Equity
511507,USHAKIRA,USHAKIRAN FINANCE LTD.,Active,XT,10.00,INE697C01011,Finance (including NBFCs),Equity
511509,VIVOBIOT,VIVO BIO TECH LTD.,Active,XT,10.00,INE380K01017,Biotechnology,Equity
511523,VEERHEALTH,Veerhealth Care Limited,Active,XD,1.00,INE882C01027,Pharmaceuticals,Equity
511525,PANINDIAC,PAN INDIA CORPORATION LTD.,Active,T ,10.00,INE376A01032,IT Software Products,Equity
511533,SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION LTD.,Active,XD,10.00,INE135C01012,Housing Finance ,Equity
511535,NDASEC,NDA SECURITIES LTD.,Active,XD,10.00,INE026C01013,Other Financial Services,Equity
511539,SUPRATRE,Supra Trends Limited,Active,XT,10.00,INE533B01010,Other Financial Services,Equity
511543,GSBFIN,GSB FINANCE LTD.,Active,T ,10.00,INE777C01011,Finance (including NBFCs),Equity
511549,MORARKFI,MORARKA FINANCE LTD.,Active,XD,10.00,INE367A01015,Finance (including NBFCs),Equity
511551,MONARCH,Monarch Networth Capital Ltd,Active,XD,10.00,INE903D01011,Other Financial Services,Equity
511557,PROFINC,PRO FIN CAPITAL SERVICES LTD.,Active,XC,10.00,INE732K01019,Misc.Commercial Services,Equity
511559,TIMESGTY,TIMES GUARANTY LTD.,Active,B ,10.00,INE289C01025,Finance (including NBFCs),Equity
511571,SODFC,SOM DATT FINANCE CORPORATION LTD.,Active,XT,10.00,INE754C01010,Finance (including NBFCs),Equity
511577,SAVFI,SAVANI FINANCIALS LTD.,Active,XT,10.00,INE304E01010,Finance (including NBFCs),Equity
511585,REGTRUS,REGENCY TRUST LTD.,Active,XD,10.00,INE425F01010,Finance (including NBFCs),Equity
511589,AVONMORE,Avonmore Capital &amp; Management Services Limited,Active,XD,10.00,INE323B01016,Finance (including NBFCs),Equity
511593,LIBORDFIN,Libord Finance Ltd,Active,T ,10.00,INE212B01011,Finance (including NBFCs),Equity
511597,PALSOFT,PALSOFT INFOSYSTEMS LTD.,Active,XT,10.00,INE969B01016,Finance (including NBFCs),Equity
511601,YASHMGM,YASH MANAGEMENT &amp; SATELLITE LTD.,Active,XD,10.00,INE216B01012,Finance (including NBFCs),Equity
511605,ARIHCAPM,ARIHANT CAPITAL MARKETS LTD.,Active,XD,5.00,INE420B01028,Other Financial Services,Equity
511607,BIRSHLEDU,BIRLA SHLOKA EDUTECH LTD.,Active,B ,10.00,INE814E01018,IT Training Services,Equity
511609,ISLCONSUL,ISL CONSULTING LTD.,Active,XT,10.00,INE569B01014,Finance (including NBFCs),Equity
511611,DCMFINSERV,DCM FINANCIAL SERVICES LTD.,Active,T ,10.00,INE891B01012,Finance (including NBFCs),Equity
511618,JIKIND,JIK INDUSTRIES LTD.,Active,B ,10.00,INE026B01049,Comm.Trading  &amp; Distribution,Equity
511626,RRFIN,RR FINANCIAL CONSULTANTS LTD.,Active,XT,10.00,INE229D01011,Finance (including NBFCs),Equity
511628,IMCAP,IM+ Capitals Limited,Active,XD,10.00,INE417D01012,Finance (including NBFCs),Equity
511630,SAMBHAAV,SAMBHAAV MEDIA LTD.,Active,B ,1.00,INE699B01027,Publishing,Equity
511638,MADHURC,MADHUR CAPITAL &amp; FINANCE LTD.,Active,T ,10.00,INE107C01011,Finance (including NBFCs),Equity
511640,SANGHCO,SANGHI CORPORATE SERVICES LTD.,Active,XT,10.00,INE998M01012,Finance (including NBFCs),Equity
511642,WISEC,WISEC GLOBAL LTD.,Active,XT,10.00,INE638C01015,Finance (including NBFCs),Equity
511652,GEMOIL,GEMMIA OILTECH (INDIA) LTD.,Active,XT,10.00,INE736I01014,Oil Equipment &amp; Services,Equity
511654,SUGALDAM,SUGAL &amp; DAMANI SHARE BROKERS LTD.,Active,XD,10.00,INE309D01011,Finance (including NBFCs),Equity
511658,NETTLINX,NETTLINX LTD.,Active,XD,10.00,INE027D01019,IT Software Products,Equity
511664,BGIL,BGIL FILMS &amp; TECHNOLOGIES LTD.,Active,XT,10.00,INE443D01018,Movies &amp; Entertainment,Equity
511672,SCANSTL,Scan Steels Limited,Active,XC,10.00,INE099G01011,Iron &amp; Steel/Interm.Products,Equity
511676,GICHSGFIN,GIC HOUSING FINANCE LTD.,Active,B ,10.00,INE289B01019,Housing Finance ,Equity
511682,IFLPROMOT,IFL PROMOTERS LTD.,Active,XD,1.00,INE326D01031,Finance (including NBFCs),Equity
511688,MATHEWE,MATHEW EASOW RESEARCH SECURITIES LTD.,Active,XC,10.00,INE963B01019,Finance (including NBFCs),Equity
511690,WARNER,WARNER MULTIMEDIA LTD.,Active,T ,10.00,INE407B01017,Finance (including NBFCs),Equity
511692,AJCON,AJCON GLOBAL SERVICES LTD.,Active,XD,10.00,INE759C01019,Other Financial Services,Equity
511696,CHRTEDCA,CHARTERED CAPITAL &amp; INVESTMENT LTD.,Active,XD,10.00,INE953B01010,Other Financial Services,Equity
511698,BHAGYFN,BHAGYASHREE LEASING &amp; FINANCE LTD.,Active,XT,10.00,INE655F01012,Misc.Commercial Services,Equity
511700,STANCAP,STANDARD CAPITAL MARKETS LTD.,Active,XT,10.00,INE625D01010,Finance (including NBFCs),Equity
511702,PARSHINV,PARSHARTI INVESTMENT LTD.,Active,XD,10.00,INE290E01011,Finance (including NBFCs),Equity
511706,ACTIONFI,ACTION FINANCIAL SERVICES (INDIA) LTD.,Active,XD,10.00,INE357A01032,Other Financial Services,Equity
511710,CUBIFIN,CUBICAL FINANCIAL SERVICES LTD.,Active,XD,2.00,INE717D01023,Finance (including NBFCs),Equity
511712,RELICTEC,RELIC TECHNOLOGIES LTD.,Active,XT,10.00,INE452B01013,Other Financial Services,Equity
511714,NIMBSPROJ,NIMBUS PROJECTS LTD.,Active,XD,10.00,INE875B01015,Realty,Equity
511716,ESCORTSFIN,ESCORTS FINANCE LTD.,Active,B ,10.00,INE359A01012,Finance (including NBFCs),Equity
511720,CAPMANFI,CAPMAN FINANCIALS LTD.,Active,XD,10.00,INE862D01019,Finance (including NBFCs),Equity
511724,BALFC,BAID LEASING AND FINANCE CO.LTD.,Active,XD,10.00,INE020D01014,Finance (including NBFCs),Equity
511726,VIPUL,VIPUL LTD.,Active,B ,1.00,INE946H01037,Realty,Equity
511728,KZLFIN,K.Z.LEASING &amp; FINANCE LTD.,Active,XD,10.00,INE006C01015,Finance (including NBFCs),Equity
511730,TRCFIN,TRC FINANCIAL SERVICES LTD.,Active,XD,10.00,INE759D01017,Finance (including NBFCs),Equity
511734,PASUFIN,PASUPATI FINCAP LTD.,Active,XT,10.00,INE527C01010,Finance (including NBFCs),Equity
511736,USHDI,USHDEV INTERNATIONAL LTD.,Active,B ,10.00,INE981D01017,Comm.Trading  &amp; Distribution,Equity
511738,MEHSECU,MEHTA SECURITIES LTD.,Active,XT,10.00,INE241B01010,Other Financial Services,Equity
511740,MEHTAHG,MEHTA HOUSING FINANCE LTD.,Active,XT,10.00,INE239B01014,Housing Finance ,Equity
511742,CHOKSEC,CHOKHANI SECURITIES LTD.,Active,XD,10.00,INE583D01011,Finance (including NBFCs),Equity
511754,SAHLIBHFI,SHALIBHADRA FINANCE LTD.,Active,XD,10.00,INE861D01011,Finance (including NBFCs),Equity
511756,ABIRAFN,ABIRAMI FINANCIAL SERVICES (INDIA) LTD.,Active,XD,10.00,INE195I01013,Finance (including NBFCs),Equity
511758,MANSIFIN,MANSI FINANCE (CHENNAI) LTD.,Active,XT,10.00,INE094E01017,Finance (including NBFCs),Equity
511760,SEVENHILL,Seven Hill Industries Limited,Active,XD,10.00,INE518D01017,Finance (including NBFCs),Equity
511764,UPASAFN,UPASANA FINANCE LTD.,Active,XT,10.00,INE819K01014,Finance (including NBFCs),Equity
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,Active,B ,10.00,INE296G01013,Finance (including NBFCs),Equity
511768,MASTERTR,MASTER TRUST LTD.,Active,XT,10.00,INE677D01011,Finance (including NBFCs),Equity
512008,AMANITRA,AMANI TRADING &amp; EXPORTS LTD.,Active,XT,10.00,INE886D01018,Comm.Trading  &amp; Distribution,Equity
512014,SOBME,SOBHAGYA MERCHANTILE LTD.,Active,XT,10.00,INE754D01018,Misc.Commercial Services,Equity
512018,CNIRESLTD,CNI RESEARCH LTD.,Active,XD,1.00,INE135H01029,Internet Software &amp; Services,Equity
512020,ZSARACOM,SARASWATI COMMERCIAL (INDIA) LTD.,Active,XT,10.00,INE967G01019,Finance (including NBFCs),Equity
512022,WINROC,WINRO COMMERCIAL (INDIA) LTD.,Active,T ,10.00,INE837E01019,Other Financial Services,Equity
512024,NDMETAL,N.D.METAL INDUSTRIES LTD.,Active,XD,10.00,INE643D01013,Copper,Equity
512025,INERTIAST,INERTIA STEEL LTD.,Active,XT,10.00,INE767M01011,Misc.Commercial Services,Equity
512026,PHTRADING,PH TRADING LTD.,Active,P ,10.00,INE603D01017,Comm.Trading  &amp; Distribution,Equity
512038,ASWTR,AASWA TRADING &amp; EXPORTS LTD.,Active,P ,10.00,INE887D01016,Comm.Trading  &amp; Distribution,Equity
512047,ROYALIND,Royal India Corporation Limited,Active,XD,10.00,INE510H01015,Other Apparels &amp; Accessories,Equity
512048,SMIL,SPLASH MEDIA &amp; INFRA LTD.,Active,XD,1.00,INE195E01020,Realty,Equity
512062,ZSANMCOM,SANMITRA COMMERCIAL LTD.,Active,XT,10.00,INE896J01014,Misc.Commercial Services,Equity
512063,AYOME,AYOKI MERCANTILE LTD.,Active,P ,10.00,INE048E01013,Comm.Trading  &amp; Distribution,Equity
512064,VISTR,VISHVPRABHA TRADING LTD.,Active,XT,10.00,INE762D01011,Misc.Commercial Services,Equity
512065,MRUTR,MRUGESH TRADING LTD.,Active,XT,10.00,INE738D01011,Finance (including NBFCs),Equity
512068,DECNGOLD,DECCAN GOLD MINES LTD.,Active,B ,1.00,INE945F01025,Other Non-Ferrous Metals,Equity
512070,UPL,UPL Limited,Active,A ,2.00,INE628A01036,Agrochemicals,Equity
512091,ANSHNCO,ANSHUNI COMMERCIALS LTD.,Active,P ,10.00,INE425H01016,Other Apparels &amp; Accessories,Equity
512093,CRANESSOFT,CRANES SOFTWARE INTERNATIONAL LTD.,Active,B ,2.00,INE234B01023,IT Software Products,Equity
512099,PUNITCO,PUNIT COMMERCIALS LTD.,Active,XT,10.00,INE750G01019,Other Apparels &amp; Accessories,Equity
512101,TRIPR,TRIOCHEM PRODUCTS LTD.,Active,XT,10.00,INE331E01013,Pharmaceuticals,Equity
512103,NIDHGRN,NIDHI GRANITES LTD.,Active,XT,10.00,INE276H01013,Construction Materials,Equity
512105,PROAIMENT,Proaim Enterprises Ltd,Active,XD,10.00,INE490J01032,Misc.Commercial Services,Equity
512109,AVIVA,AVIVA INDUSTRIES LTD.,Active,XT,10.00,INE461H01011,Comm.Trading  &amp; Distribution,Equity
512117,TWIROST,TWIN ROSES TRADES &amp; AGENCIES LTD.,Active,P ,10.00,NA          ,Misc.Commercial Services,Equity
512121,DELINFRA,Delma Infrastructure Limited,Active,P ,10.00,NA          ,Other Financial Services,Equity
512131,SIGNETIND,Signet Industries Limited,Active,B ,1.00,INE529F01027,Plastic Products,Equity
512135,ENSSI,ENSA STEEL INDUSTRIES LTD.,Active,B ,10.00,INE322C01016,Iron &amp; Steel/Interm.Products,Equity
512149,AVANCE,AVANCE TECHNOLOGIES LTD.,Active,T ,1.00,INE758A01049,IT Software Products,Equity
512153,SPECMKT,SPECULAR MARKETING &amp; FINANCING LTD.,Active,P ,10.00,NA          ,Misc.Commercial Services,Equity
512157,TERRAREAL,Terraform Realstate Limited,Active,P ,10.00,NA          ,Misc.Commercial Services,Equity
512161,8KMILES,8K MILES SOFTWARE SERVICES LTD.,Active,B ,10.00,INE650K01013,Internet Software &amp; Services,Equity
512163,EXTCO,EXTOL COMMERCIAL LTD.,Active,P ,10.00,INE670D01016,Misc.Commercial Services,Equity
512165,MATRUTR,MATRU-SMRITI TRADERS LTD.,Active,XT,10.00,INE365O01010,Finance (including NBFCs),Equity
512167,MATRAREAL,MATRA REALTY LTD.,Active,XT,5.00,INE190E01021,Finance (including NBFCs),Equity
512169,CAPRICORN,CAPRICORN SYSTEMS GLOBAL SOLUTIONS LTD.,Active,XT,10.00,INE968E01012,Misc.Commercial Services,Equity
512175,VAMA,VAMA INDUSTRIES LTD.,Active,XD,10.00,INE685D01014,IT Consulting &amp; Software,Equity
512179,SUNTECK,SUNTECK REALTY LTD.,Active,B ,2.00,INE805D01026,Realty,Equity
512195,BENTCOM,BENTLEY COMMERCIAL ENTERPRISES LTD.,Active,P ,10.00,INE496M01017,Misc.Commercial Services,Equity
512197,SILVERO,SILVER OAK COMMERCIAL LTD.,Active,XT,10.00,INE798C01017,Finance (including NBFCs),Equity
512213,CLASELE,CLASSIC ELECTRICALS LTD.,Active,P ,10.00,NA          ,Comm.Trading  &amp; Distribution,Equity
512215,VORACON,VORA CONSTRUCTIONS LTD.,Active,XT,10.00,INE902L01016,Other Financial Services,Equity
512219,FINAVENT,FINAVENTURE CAPITAL LTD.,Active,Z ,10.00,INE128B01019,Other Financial Services,Equity
512221,TARCF,TARRIF CINE &amp; FINANCE LTD.,Active,P ,10.00,INE177E01010,Finance (including NBFCs),Equity
512229,VERITAS,VERITAS (INDIA) LTD.,Active,XT,1.00,INE379J01029,Consulting Services,Equity
512233,JAYTEX,JAYBHARAT TEXTILES &amp; REAL ESTATE LTD.,Active,XT,2.00,INE091E01039,Textiles,Equity
512237,JAICORPLTD,JAI CORP LTD.,Active,B ,1.00,INE070D01027,Iron &amp; Steel/Interm.Products,Equity
512245,ZNIVITRD,NIVI TRADING LTD.,Active,P ,10.00,INE552F01011,Misc.Commercial Services,Equity
512247,ASHCAP,ASHIRWAD CAPITAL LTD.,Active,XD,1.00,INE894A01026,Other Financial Services,Equity
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,Active,XD,1.00,INE895A01023,Diversified,Equity
512261,BAJGLOB,BAJAJ GLOBAL LTD.,Active,XT,10.00,INE553H01015,Comm.Trading  &amp; Distribution,Equity
512267,MMWL,MEDIA MATRIX WORLDWIDE LTD.,Active,XC,1.00,INE200D01020,Movies &amp; Entertainment,Equity
512271,TASHIND,TASHI INDIA LTD.,Active,XT,10.00,INE552H01017,Misc.Commercial Services,Equity
512273,ARONICOMM,ARONI COMMERCIALS LTD.-$,Active,XD,10.00,INE484B01016,Other Financial Services,Equity
512279,NNTL,N2N Technologies Limited,Active,Z ,10.00,INE043F01011,Misc.Commercial Services,Equity
512289,SHIRPUR-G,SHIRPUR GOLD REFINERY LTD.,Active,B ,10.00,INE196B01016,Other Non-Ferrous Metals,Equity
512291,ZSPEEDCO,SPEEDAGE COMMERCIALS LTD.,Active,P ,10.00,INE497M01015,Other Financial Services,Equity
512296,BHAGYNAGAR,BHAGYANAGAR INDIA LTD.,Active,B ,2.00,INE458B01028,Telecom Cables,Equity
512297,WHELTEX,WHEEL &amp; AXLE TEXTILES LTD.,Active,XT,10.00,INE408F01016,Industrial Machinery,Equity
512299,STERLINBIO,STERLING BIOTECH LTD.,Active,B ,1.00,INE324C01038,Commodity Chemicals,Equity
512301,CHMBBRW,CHAMBAL BREWERIES &amp; DISTILLERIES LTD.,Active,XD,10.00,INE417N01011,Comm.Trading  &amp; Distribution,Equity
512307,TYPHOON,TYPHOON HOLDINGS LTD.,Active,P ,10.00,,Textiles,Equity
512309,ROSETEX,ROSEKAMAL TEXTILES LTD.,Active,XT,10.00,INE392F01012,Comm.Trading  &amp; Distribution,Equity
512313,BIJLTEX,BIJLEE TEXTILES LTD.,Active,XT,10.00,INE368F01012,Finance (including NBFCs),Equity
512329,JARITEX,JARIGOLD TEXTILES LTD.,Active,XT,10.00,INE385F01016,Misc.Commercial Services,Equity
512332,BIRLACAP,BIRLA CAPITAL &amp; FINANCIAL SERVICES LTD.,Active,XD,2.00,INE776E01027,Finance (including NBFCs),Equity
512337,MAHSHRE,MAHASHREE TRADING LTD.,Active,P ,10.00,NA          ,Comm.Trading  &amp; Distribution,Equity
512341,CESL,CES Limited,Active,XT,10.00,INE396F01013,BPO/KPO,Equity
512344,ARAVALIS,ARAVALI SECURITIES &amp; FINANCE LTD.,Active,B ,10.00,INE068C01015,Comm.Trading  &amp; Distribution,Equity
512359,SWORDEDGE,Sword-Edge Commercials Limited,Active,XT,10.00,INE093G01014,Comm.Trading  &amp; Distribution,Equity
512367,ZSHERAPR,SHERATON PROPERTIES &amp; FINANCE LTD.,Active,P ,10.00,INE495M01019,Other Financial Services,Equity
512369,ENNORE,ENNORE COKE LTD.,Active,XD,10.00,INE755H01016,Comm.Trading  &amp; Distribution,Equity
512375,INNOVENT,INNOVENTIVE VENTURE LTD.,Active,P ,10.00,INE322N01013,Investment Companies,Equity
512377,MAGANTR,MAGNANIMOUS TRADE &amp; FINANCE LTD.,Active,XT,10.00,INE664N01018,Misc.Commercial Services,Equity
512379,CRESSAN,CRESSANDA SOLUTIONS LTD.,Active,B ,1.00,INE716D01033,IT Software Products,Equity
512381,ZNIVEMER,NIVEDITA MERCANTILE &amp; FINANCING LTD.,Active,XT,10.00,INE992I01013,Comm.Trading  &amp; Distribution,Equity
512393,SHARDUL,SHARDUL SECURITIES LTD.,Active,B ,10.00,INE037B01012,Other Financial Services,Equity
512399,KAPASHI,KAPASHI COMMERCIALS LTD.,Active,XT,10.00,INE017I01019,Other Financial Services,Equity
512405,IPOWER,I-POWER SOLUTIONS INDIA LTD.,Active,XD,10.00,INE468F01010,Internet Software &amp; Services,Equity
512408,UNIWSEC,UNIWORTH SECURITIES LTD.,Active,XT,10.00,INE728J01019,Textiles,Equity
512409,RAJSAN,Rajsanket Realty Limited,Active,XT,10.00,INE314F01016,Finance (including NBFCs),Equity
512413,SPECTACLE,Spectacle Ventures Ltd,Active,T ,1.00,INE409H01028,IT Consulting &amp; Software,Equity
512415,MERCTRD,MERCURY TRADE LINKS LTD.,Active,P ,10.00,NA          ,Misc.Commercial Services,Equity
512417,TRITRADE,TRINITY TRADELINK LIMITED,Active,XC,1.00,INE567D01022,Misc.Commercial Services,Equity
512425,NIRAVCOM,NIRAV COMMERCIALS LTD.,Active,XD,10.00,INE242B01018,Comm.Trading  &amp; Distribution,Equity
512437,APOLLOFI,APOLLO FINVEST (INDIA) LTD.,Active,XD,10.00,INE412D01013,Other Financial Services,Equity
512439,ESQRMON,ESQUIRE MONEY GUARANTEES LTD.,Active,ZP,10.00,NA          ,Misc.Commercial Services,Equity
512441,ENBETRD,ENBEE TRADE &amp; FINANCE LTD.,Active,XT,10.00,INE993I01011,Misc.Commercial Services,Equity
512443,GANONTR,GANON TRADING FINANCE CO.LTD.,Active,XD,10.00,INE162L01017,Other Financial Services,Equity
512445,DEVITRD,DEVINSU TRADING LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,Active,XT,10.00,INE564J01018,Containers &amp; Packaging,Equity
512455,LLOYDSME,LLOYDS METALS AND ENERGY LTD.,Active,B ,2.00,INE281B01024,Iron &amp; Steel/Interm.Products,Equity
512461,PUNCTRD,PUNCTUAL TRADING LTD.,Active,P ,10.00,,Comm.Trading  &amp; Distribution,Equity
512463,SHRGLTR,SHREE GLOBAL TRADEFIN LTD.,Active,XC,5.00,INE080I01017,Finance (including NBFCs),Equity
512465,SANTOWIN,SANTOWIN CORPORATION LTD.,Active,XT,1.00,INE386L01038,Textiles,Equity
512477,BETXIND,BETEX INDIA LTD.,Active,XD,10.00,INE765L01017,Textiles,Equity
512479,GYTRIPA,GAYATRI TISSUE &amp; PAPERS LTD.,Active,XT,10.00,INE661K01010,Realty,Equity
512481,POLYTEX,POLYTEX INDIA LTD.,Active,XD,10.00,INE012F01016,Finance (including NBFCs),Equity
512485,DHANCOT,DHANLAXMI COTEX LTD.,Active,XT,10.00,INE977F01010,Comm.Trading  &amp; Distribution,Equity
512487,REMIELEK,Remi Elektrotechnik Limited,Active,XT,10.00,INE512H01011,Comm.Trading  &amp; Distribution,Equity
512489,OASISEC,OASIS SECURITIES LTD.,Active,XD,10.00,INE876A01015,Finance (including NBFCs),Equity
512493,GARNETINT,GARNET INTERNATIONAL LTD.,Active,XD,10.00,INE590B01010,Movies &amp; Entertainment,Equity
512499,SHALPRO,SHALIMAR PRODUCTIONS LTD.,Active,XD,1.00,INE435E01020,Other Financial Services,Equity
512505,MEENST,MEENAKSHI STEEL INDUSTRIES LTD.,Active,P ,10.00,,Iron &amp; Steel Products,Equity
512511,VARUNME,VARUN MERCANTILE LTD.,Active,P ,10.00,NA          ,Misc.Commercial Services,Equity
512519,DONEAR,DONEAR INDUSTRIES LTD.-$,Active,B ,2.00,INE668D01028,Textiles,Equity
512527,SUPER,SUPER SALES INDIA LTD.-$,Active,B ,10.00,INE091C01017,Textiles,Equity
512529,SEQUENT,SEQUENT SCIENTIFIC LTD.,Active,B ,10.00,INE807F01019,Pharmaceuticals,Equity
512531,STCINDIA,STATE TRADING CORPORATION OF INDIA LTD.,Active,B ,10.00,INE655A01013,Comm.Trading  &amp; Distribution,Equity
512535,ASAHINFRA,ASAHI INFRASTRUCTURE &amp; PROJECTS LTD.,Active,XT,10.00,INE933C01036,Realty,Equity
512553,ZENITHEXPO,ZENITH EXPORTS LTD.,Active,B ,10.00,INE058B01018,Textiles,Equity
512559,KOHINOOR,KOHINOOR FOODS LTD.,Active,B ,10.00,INE080B01012,Other Agricultural Products,Equity
512565,RTEXPO,R.T.EXPORTS LTD.-$,Active,XD,10.00,INE581D01015,Other Agricultural Products,Equity
512573,AVANTI,AVANTI FEEDS LTD.-$,Active,B ,2.00,INE871C01020,Other Food Products,Equity
512579,GUJNRECOKE,GUJARAT NRE COKE LTD.,Active,B ,10.00,INE110D01013,Coal,Equity
512587,ZODJRDMKJ,ZODIAC-JRD-MKJ LTD.,Active,B ,10.00,INE077B01018,Other Apparels &amp; Accessories,Equity
512589,SITAENT,SITA ENTERPRISES LTD.,Active,XD,10.00,INE579D01019,Comm.Trading  &amp; Distribution,Equity
512591,PULSRIN,PULSAR INTERNATIONAL LTD.,Active,P ,10.00,NA          ,Comm.Trading  &amp; Distribution,Equity
512595,UNIMOVR,UNIMODE OVERSEAS LTD.,Active,T ,10.00,INE348N01018,Other Apparels &amp; Accessories,Equity
512597,KEYCORPSER,KEYNOTE CORPORATE SERVICES LTD.,Active,B ,10.00,INE681C01015,Finance (including NBFCs),Equity
512599,ADANIENT,ADANI ENTERPRISES LTD.,Active,A ,1.00,INE423A01024,Comm.Trading  &amp; Distribution,Equity
512600,MACINTR,MACRO (INTERNATIONAL) EXPORTS LTD.,Active,XT,10.00,INE307N01014,Comm.Trading  &amp; Distribution,Equity
512604,HARIAEXPO,HARIA EXPORTS LTD.-$,Active,XT,10.00,INE772B01014,Other Apparels &amp; Accessories,Equity
512608,BHANDHOS,BHANDARI HOSIERY EXPORTS LTD.,Active,XD,10.00,INE474E01011,Other Apparels &amp; Accessories,Equity
512618,RLF,RLF LTD.,Active,XT,10.00,INE629C01014,Textiles,Equity
512624,REGENTRP,Regent Enterprises Ltd,Active,XT,10.00,INE769D01016,Other Financial Services,Equity
512626,ORBTEXP,ORBIT EXPORTS LTD.,Active,B ,10.00,INE231G01010,Textiles,Equity
512634,SAVERA,SAVERA INDUSTRIES LTD.,Active,XD,10.00,INE104E01014,Hotels,Equity
513005,VBCFERROQ,VBC FERRO ALLOYS LTD.-$,Active,XT,10.00,INE114E01013,Iron &amp; Steel/Interm.Products,Equity
513010,TATASPONGE,TATA SPONGE IRON LTD.,Active,B ,10.00,INE674A01014,Iron &amp; Steel/Interm.Products,Equity
513012,ZJEETMAC,JEET MACHINE TOOLS LTD.,Active,XT,10.00,INE987E01012,Comm.Trading  &amp; Distribution,Equity
513023,NBVENTURES,NAVA BHARAT VENTURES LTD.,Active,B ,2.00,INE725A01022,Electric Utilities,Equity
513039,ZHINUDYP,HINDUSTHAN UDYOG LTD.,Active,XT,10.00,INE582K01018,Industrial Machinery,Equity
513043,REMIEDEL,Remi Edelstahl Tubulars Limited,Active,XD,10.00,INE158G01015,Iron &amp; Steel Products,Equity
